author,board_id,clicks,comment_n,content,likes,register_date,title
사라 muri1133(muri****),0c375889e3ef478480681d27aa0ef671,953,,"● ?초대/소셜커머스 사이트?-?링크를 통해 적립금/크레딧 발생하는 게시물은 어떠한 경우에도 작성하실 수 없습니다. ? ??(퀸시, 지구인 등?포함 모든??초대링크 일절 금지, 작성 시 7일 활동 정지. 지속적 게시할 경우 강퇴처리) ???? 또한 적립금 미포함 상태에서의 핫딜만 게시 가능합니다. ● ?중복게시글은 삭제됩니다. ● 금전적 이득을 취하는 행위 및 광고/홍보 행위는 허용하지 않습니다. ? ? ? ? 여수 히든베이 디럭스룸+수영장 입장권 2매 슈퍼딜에 139000원부터있어요 객실이나 수영장이나 뷰가 워낙 좋다해서 한번 가보려는데 수영장 입장권 포함이라 괜찮네요 http://item.gmarket.co.kr/Item?goodscode=981443588 ? ? ? ? ? ? ▣ 몰스에서는 서로에게 최소한의 예의를 지켜야하며, 광고, 악성덧글, 상처를 줄수 있는 덧글, 비방글, 확인되지 않은?마녀사냥이 될수 있는 글은??바로 활동정지 및 강퇴됩니다.",3,2017-07-05 10:15:00,여수 히든베이 디럭스룸+수영장 입장권 2매 139000원부터
민트초코칩rkqkd7393(dhsm****),0e6129ef8ebe44f98ea6ef10014d027a,1419,,"? ● ?초대/소셜커머스 사이트?-?링크를 통해 적립금/크레딧 발생하는 게시물은 어떠한 경우에도 작성하실 수 없습니다. ? ??(퀸시, 지구인 등?포함 모든??초대링크 일절 금지, 작성 시 7일 활동 정지. 지속적 게시할 경우 강퇴처리) ???? 또한 적립금 미포함 상태에서의 핫딜만 게시 가능합니다. ● ?중복게시글은 삭제됩니다. ● 금전적 이득을 취하는 행위 및 광고/홍보 행위는 허용하지 않습니다. ? ? ? ? 옥션에서 보림 입체북 선택구매전해요 ? 몰스에서 추천해주셨던 바다이야기 책은 카드할인이랑 옥션등급쿠폰사용해서 18900원에 살수있어용 ? http://mobile.auction.co.kr/ego.aspx?t=vp&p=B426378411 ? ? ? ? ? ? ? ? ? ? ▣ 몰스에서는 서로에게 최소한의 예의를 지켜야하며, 광고, 악성덧글, 상처를 줄수 있는 덧글, 비방글, 확인되지 않은?마녀사냥이 될수 있는 글은??바로 활동정지 및 강퇴됩니다. ? ?",3,2017-07-02 10:42:00,보림 입체북 선택구매전
까꿍까꿍 qjawns1208(qjaw****),0e9ba52feb224c988d33c14c6fa4a144,1369,,"● 초대/소셜커머스 사이트 - 링크를 통해 적립금/크레딧 발생하는 게시물은 어떠한 경우에도 작성하실 수 없습니다. (퀸시, 지구인 등 포함 모든 초대링크 일절 금지, 작성 시 7일 활동 정지. 지속적 게시할 경우 강퇴처리) 또한 적립금 미포함 상태에서의 핫딜만 게시 가능합니다. ● 중복게시글은 삭제됩니다. ● 금전적 이득을 취하는 행위 및 광고/홍보 행위는 허용하지 않습니다. 링크 하나더 올려요 밑에 댓글 달아주셔서 http://naver.me/FGreKiaA http://item.gmarket.co.kr/DetailView/Item.asp?goodscode=936915499&GoodsSale=Y&jaehuid=200001169&NaPm=ct%3Dj4gcx3u8%7Cci%3Dace82032e0deffcaa61ff4bff4e86aff38d55e7b%7Ctr%3Dslsl%7Csn%3D24%7Chk%3Df3e8c4643b1af77d769dd8cab33cb368ea4723ea 지난번에 핫딜 봤는데 훨 싸더라구요 6,190원 무배라 바로 질렀어요 요즘 아들램이 이런 게임을 엄마아빠랑 하는걸 너무 좋아해서 주말에 가지고 놀려고 사봤어요 ㅋㅋ 저 링크가 네이버에서 클릭한건데 맞게 뜰지 모르겠네요 ▣ 몰스에서는 서로에게 최소한의 예의를 지켜야하며, 광고, 악성덧글, 상처를 줄수 있는 덧글, 비방글, 확인되지 않은 마녀사냥이 될수 있는 글은 바로 활동정지 및 강퇴됩니다.",6,2017-06-28 11:07:00,"아슬아슬 펭귄깨기 네이버 쿠폰으로 6,190원 무배!"
소중한시간wowlang(roya****),0ed8b783dde64a628ecf18c0d0747832,387,,"● ?초대/소셜커머스 사이트?-?링크를 통해 적립금/크레딧 발생하는 게시물은 어떠한 경우에도 작성하실 수 없습니다. ? ??(퀸시, 지구인 등?포함 모든??초대링크 일절 금지, 작성 시 7일 활동 정지. 지속적 게시할 경우 강퇴처리) ???? 또한 적립금 미포함 상태에서의 핫딜만 게시 가능합니다. ● ?중복게시글은 삭제됩니다. ● 금전적 이득을 취하는 행위 및 광고/홍보 행위는 허용하지 않습니다. ? ? ? 책이 너무 예쁘기로 유명한 Nosy Crow 출판사 영어보드북 세트네요~^^* 탭북도, 마더구스 싱얼롱 세트도 움직이는 조작북이다보니 저희 막둥이도 볼때마다 가지고 놀면서 책을 보고 있어요. 그러다보니 아주아주~ 자연스럽게...^^; 엄마의 목적대로 영어를 듣고 읽고 있다죠..ㅎㅎ 이책들은 링크타고 들어가셔서 꼭꼭꼭!!! 상세설명을 한번 들어다보셔야해요(^^) 갖고 놀다보면 당연한듯 영어에 관심을 갖게되거든요! https://goo.gl/oVQyUP 가격은 지금까지에 비해 50% 저렴해졌어요. 오디오도 있고, 장난감처럼 가지고 놀면서 영어에 흥미도 가질 수 있는 좋은 책입니다.? ? ? ? ? ? ? ▣ 몰스에서는 서로에게 최소한의 예의를 지켜야하며, 광고, 악성덧글, 상처를 줄수 있는 덧글, 비방글, 확인되지 않은?마녀사냥이 될수 있는 글은??바로 활동정지 및 강퇴됩니다.",4,2017-06-28 15:22:00,움직이는 영어보드북 탭북/마더구스 예쁜 조작북세트 절반가격이네요!
밍고 jo1512(qkrd****),0f93bc1ae6914668850dc4f2d21872b2,1140,,"옛날에 진짜 습관적으로 계속 참여하면서 적립금이랑 할인쿠폰 쏠쏠히 받았는데 지금보니 또 하네요 ㅋㅋㅋ 그냥 하루에 한번 들어가면 적립금이랑 할인쿠폰 주니 소소하게 받아 사용하세요 ㅋㅋㅋ 출첵 할때마다 5천원 1만원 선풍기도 경품 준다네요 ㅎㅎㅎㅎㅎ 저 오늘부터 했는데 3000원 들어왔어요 ㅋㅋㅋ ?http://display.cjmall.com/p/exhibition/exhibitionDetail?plnExhbId=201706080339 ? ? ? ? ? ? ? ? ? ▣ 몰스에서는 서로에게 최소한의 예의를 지켜야하며, 광고, 악성덧글, 상처를 줄수 있는 덧글, 비방글, 확인되지 않은?마녀사냥이 될수 있는 글은??바로 활동정지 및 강퇴됩니다.",1,2017-07-04 14:52:00,출첵 이벤트 하면 적립금이랑 할인쿠폰 주네요. ㅋㅋ(핫딜아님)
소이소이 ch00jjo(ch00****),0f9466ba1ea3407abaed47b97efa91ee,9077,77.0,"● ?초대/소셜커머스 사이트?-?링크를 통해 적립금/크레딧 발생하는 게시물은 어떠한 경우에도 작성하실 수 없습니다. ? ??(퀸시, 지구인 등?포함 모든??초대링크 일절 금지, 작성 시 7일 활동 정지. 지속적 게시할 경우 강퇴처리) ???? 또한 적립금 미포함 상태에서의 핫딜만 게시 가능합니다. ● ?중복게시글은 삭제됩니다. ● 금전적 이득을 취하는 행위 및 광고/홍보 행위는 허용하지 않습니다. ? ? ? ? ? GS에서 드롱기 핫딜하네요~~ 드롱기 커피머신 직구로 쓰고 있었는데 2년도 못쓰고 고장나서 알아보니 직구 상품은 전압이 달라서 고장이 쉽게 난다고 하더라구요.. 직구라 국내AS도 못받아서 그냥 이번에 다시 구매어요...ㅠㅠ 카드할인 7%에 적립 13% 받으면 가격 정말 좋은거 같아요!? 드롱기 아이코나는 친구 선물로 겟! ? http://www.gsshop.com/deal/deal.gs?dealNo=26552497&prdid=26552497&lseq=361480 ? ? ? ▣ 몰스에서는 서로에게 최소한의 예의를 지켜야하며, 광고, 악성덧글, 상처를 줄수 있는 덧글, 비방글, 확인되지 않은?마녀사냥이 될수 있는 글은??바로 활동정지 및 강퇴됩니다.",18,2017-07-06 09:50:00,드롱기 완전 핫딜 떳네요~~
건빵 froggy83(sc91****),0fac6571cb1c4b87b96cd228774b684d,2226,,"● ?초대/소셜커머스 사이트?-?링크를 통해 적립금/크레딧 발생하는 게시물은 어떠한 경우에도 작성하실 수 없습니다. ? ??(퀸시, 지구인 등?포함 모든??초대링크 일절 금지, 작성 시 7일 활동 정지. 지속적 게시할 경우 강퇴처리) ???? 또한 적립금 미포함 상태에서의 핫딜만 게시 가능합니다. ● ?중복게시글은 삭제됩니다. ● 금전적 이득을 취하는 행위 및 광고/홍보 행위는 허용하지 않습니다. ? ? 주말에 CJ온마트 쿠폰 풀려서 대박이었는데 오늘 카테고리가 변경되어 또 쿠폰 풀려서 공유드립니다~ 몰리 중복쿠폰 사용하면 최대50%할인되고 추가 6%까지 적립됩니다~ 덕분에 김치싸게 사서 만족합니다ㅎ 45%쿠폰링크 http://www.cjonmart.net/event/planning/planningEventList.do?searchPlanningSeq=4468&code=LP1 몰리링크 http://www.mallree.com/event_view.html?no=94 ? ? ? ? ? ? ? ? ? ▣ 몰스에서는 서로에게 최소한의 예의를 지켜야하며, 광고, 악성덧글, 상처를 줄수 있는 덧글, 비방글, 확인되지 않은?마녀사냥이 될수 있는 글은??바로 활동정지 및 강퇴됩니다.",9,2017-06-26 18:05:00,CJ온마트 45%쿠폰 2탄(김치/조리육/앳반컵반/비비고(국탕찌개)/정면승부 최대50%할인)
봉따삐야 yeonjin1209(gody****),0fd01d5ab27e4986a754c4c3cdbd7008,13307,131.0,"오션월드3인+숙박권 118,000원 이에요. 여기에 카드 7%할인에 적립금 20% 주네요~ 카드는 매일 바뀌는데 오늘은 삼성카드에요~ 결제 후 이벤트 페이지 들어가서 적립금 신청하세요^^ http://display.cjmall.com/m/item/44206279?channelCode=50001001",38,2017-06-07 10:33:00,"오션월드3인+숙박 86,140원(카드7%할인+적립금 20%)"
소다우유momobook(momo****),0fdc0a4e37154a35bc32d662b5cafd4c,1049,,"● ?초대/소셜커머스 사이트?-?링크를 통해 적립금/크레딧 발생하는 게시물은 어떠한 경우에도 작성하실 수 없습니다. ? ??(퀸시, 지구인 등?포함 모든??초대링크 일절 금지, 작성 시 7일 활동 정지. 지속적 게시할 경우 강퇴처리) ???? 또한 적립금 미포함 상태에서의 핫딜만 게시 가능합니다. ● ?중복게시글은 삭제됩니다. ● 금전적 이득을 취하는 행위 및 광고/홍보 행위는 허용하지 않습니다. ? ? ? ? ? ? ?http://item.gmarket.co.kr/detailview/Item.asp?goodscode=963213217 ? 오늘 슈퍼딜에 초등교과서 어휘능력 카드할인 30%할인가로 떳네요. 다 읽고도 뭔말인지 몰라 문제를 해결 못하는 아이들,어휘력이 기본...이런 소리 엄청 많이 들어서... 책만 읽는다고 어휘력이 길러지는건 아닌거 같더라구요.. 요런책들 통해서 한번씩 정리를 하고 확인해 줄 필요가 있는거 같아요 ? 15%할인 쿠폰이 중복적용되서 30%할인되니 가격 착해요 쿠폰요~ http://m.gmarket.co.kr/Event/2016/04/0418_book/event.asp ? ? ? ? ? ? ? ? ? ? ▣ 몰스에서는 서로에게 최소한의 예의를 지켜야하며, 광고, 악성덧글, 상처를 줄수 있는 덧글, 비방글, 확인되지 않은?마녀사냥이 될수 있는 글은??바로 활동정지 및 강퇴됩니다.",7,2017-07-03 07:40:00,"슈퍼딜-초등 교과서 어휘력 세트가 25,200원"
허니맘 nikomami(niko****),10ffee8db3b6434696791adf18ede1dc,415,,"● ?초대/소셜커머스 사이트?-?링크를 통해 적립금/크레딧 발생하는 게시물은 어떠한 경우에도 작성하실 수 없습니다. ? ??(퀸시, 지구인 등?포함 모든??초대링크 일절 금지, 작성 시 7일 활동 정지. 지속적 게시할 경우 강퇴처리) ???? 또한 적립금 미포함 상태에서의 핫딜만 게시 가능합니다. ● ?중복게시글은 삭제됩니다. ● 금전적 이득을 취하는 행위 및 광고/홍보 행위는 허용하지 않습니다. ? ? 내셔널 지오그래픽 DK세상의 모든 시리즈? 주간핫딜 스마일페이 15% 쿠폰 적용해서 권당 만원대에 구입가능하고 캐쉬백 10%도 해준데요. ? 주간핫딜 쿠폰은 주간핫딜로 뜬 책에 다 쓸수 있는데 내셔널 책이 고가라 할인 가격이 훈훈한듯~ 중고책이긴 한데 상품평을 보니 거의 새책인듯하고요. 찌그러진 책 받은?분도 계시긴하던데 요런건 교환해달라하면 교환안해줄라나요??ㅎㅎ ?http://www.g9.co.kr/Display/VIP/Index/840423315 주간핫딜 전용 무제한 15%쿠폰 받아서 결제하세요. 요거 적용하면 만원대로 내려가요~ ↓↓↓ http://www.g9.co.kr/Display/Exhibition/755 ? 가격대는 책마다 옵션별로?차이가 좀 있는데 저는 지난번 핫딜때 고민하다가 패쓰했었는데 이번에는 초등생이 꼭 알아야할 히스토리랑 바이블 구입하려구요. 근데 히스토리랑 바이블이 젤로 비싸네요.ㅎㅎ 그래도 10% 캐쉬백도 된다니까 질러야죠~ ? ? ? ? ? ▣ 몰스에서는 서로에게 최소한의 예의를 지켜야하며, 광고, 악성덧글, 상처를 줄수 있는 덧글, 비방글, 확인되지 않은?마녀사냥이 될수 있는 글은??바로 활동정지 및 강퇴됩니다.",0,2017-07-05 10:58:00,"내셔널 지오그래픽 DK세상의 모든 시리즈/ 쿠폰할인15%+10%캐쉬백, 만원대에 구입가능하네요."
지혜 bbabac2(carc****),119678841abf4900a77c751fc5203dd4,3657,61.0,"● ?초대/소셜커머스 사이트?-?링크를 통해 적립금/크레딧 발생하는 게시물은 어떠한 경우에도 작성하실 수 없습니다. ? ??(퀸시, 지구인 등?포함 모든??초대링크 일절 금지, 작성 시 7일 활동 정지. 지속적 게시할 경우 강퇴처리) ???? 또한 적립금 미포함 상태에서의 핫딜만 게시 가능합니다. ● ?중복게시글은 삭제됩니다. ● 금전적 이득을 취하는 행위 및 광고/홍보 행위는 허용하지 않습니다. ? ? ? ? ? ? ? ? ? ?이제 전좌석 안전띠 법도 시행되서 카시트도 의무설치 해야 하고 꼭 법 아니어도 카시트 없이 안고 타는 건 아기한테 너무 위험한 일이라 무조건 카시트는 있어야 되는 것 같아요 지마켓 슈퍼딜 싸이벡스 유아 및 주니어용 카시트 37% 할인 299,000원에 무배에요 17년형 제품이고 가격비교사이트 최저가 대비 대략 10만원 가량 싸요 http://promotion.gmarket.co.kr/planview/plan.asp?sid=145309 여기서 물놀이 중복쿠폰 받으면 5,000원 더 싸게 구매 가능하구요 http://item.gmarket.co.kr/Item?goodscode=961335591 ? ? ? ? ▣ 몰스에서는 서로에게 최소한의 예의를 지켜야하며, 광고, 악성덧글, 상처를 줄수 있는 덧글, 비방글, 확인되지 않은?마녀사냥이 될수 있는 글은??바로 활동정지 및 강퇴됩니다.",14,2017-06-16 11:53:00,"[지마켓 슈퍼딜] 싸이벡스 팔라스 엠픽스 유아/주니어용 카시트 299,000원 무배!"
별딱지amazona78(amaz****),1234c61e319b4e9baacb09d1626f7b76,5529,0.0,"● 초대/소셜커머스 사이트 - 링크를 통해 적립금/크레딧 발생하는 게시물은 어떠한 경우에도 작성하실 수 없습니다. (퀸시, 지구인 등 포함 모든 초대링크 일절 금지, 작성 시 7일 활동 정지. 지속적 게시할 경우 강퇴처리) 또한 적립금 미포함 상태에서의 핫딜만 게시 가능합니다. ● 중복게시글은 삭제됩니다. ● 금전적 이득을 취하는 행위 및 광고/홍보 행위는 허용하지 않습니다. LF 스퀘어몰에서 헤지스 신발 구경하다가 아들내미꺼 예뻐서 담아놨는데네이X에서 검색해보니 11번가가 더 싸네요.네이버 검색http://shopping.naver.com/search/all.nhn?query=HLS63UQ03M_BU&cat_id=&frm=NVSHATC 11번가에는 수량이 나와 있어서 보니, 수량이 몇개 없어요 ㅠ오만원 무료배송이라 앱에서 첫째, 둘째꺼 두 개 사서, 배송비 없애고지금 백화점 물건 추가 15%도 하고 있어서 쿠폰하고 같이 적용하니 두개 40240원에 샀어요. ▣ 몰스에서는 서로에게 최소한의 예의를 지켜야하며, 광고, 악성덧글, 상처를 줄수 있는 덧글, 비방글, 확인되지 않은 마녀사냥이 될수 있는 글은 바로 활동정지 및 강퇴됩니다.",2,2017-06-09 10:53:00,[헤지스신발] 수량 몇 개 없어요.
